ScenarioID,LegalEntityID,SnapshotID,AsOfDate,ReportingPeriod,ItemID,Product,Category,Brand,WarehouseID,UOM,OpeningQuantity,ReceivedQuantity,CustomerReturnQuantity,SoldQuantity,SupplierReturnQuantity,DamageAdjustmentQuantity,QuantityOnHand,SnapshotGrain,EvidenceType,GenerationPolicyVersion
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-20a9c2e33f95bc26,2026-06-30,2026-06,FN-A4A668,Asia,Quạt,Cuckoo,WH-DN-01,EA,196,14,0,3,0,0,207,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-cdf7df6245cab4f2,2026-06-30,2026-06,FN-A4A668,Asia,Quạt,Cuckoo,WH-HCM-02,EA,149,18,0,1,0,0,166,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-30ce74e451521bcc,2026-06-30,2026-06,FN-A4A668,Asia,Quạt,Cuckoo,WH-HCM-03,EA,194,0,0,0,0,0,194,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-03ee82c84cf391c5,2026-06-30,2026-06,FN-A4A668,Asia,Quạt,Cuckoo,WH-HN-02,EA,165,0,0,0,0,0,165,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-60e003cbf7bf4968,2026-06-30,2026-06,FN-A7C1D9,Asia,Quạt,LG,WH-DN-01,EA,193,0,0,0,0,0,193,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-718d945ef363b4d1,2026-06-30,2026-06,FN-A7C1D9,Asia,Quạt,LG,WH-HCM-01,EA,240,0,0,0,0,0,240,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-d4e4ce7bf1d2da93,2026-06-30,2026-06,FN-A7C1D9,Asia,Quạt,LG,WH-HCM-02,EA,137,0,0,0,0,0,137,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-96a7965f698e80c7,2026-06-30,2026-06,FN-A7C1D9,Asia,Quạt,LG,WH-HCM-03,EA,54,48,0,3,0,0,99,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-a85a7808765cb814,2026-06-30,2026-06,FN-A7C1D9,Asia,Quạt,LG,WH-HN-01,EA,71,31,0,3,0,0,99,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-805b51ae3bd48eba,2026-06-30,2026-06,FN-A7C1D9,Asia,Quạt,LG,WH-HN-02,EA,215,0,0,0,0,0,215,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-af4d1333d407c7c2,2026-06-30,2026-06,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-BD-01,EA,140,0,0,0,0,0,140,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-99cb2f0e8a641b9a,2026-06-30,2026-06,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-DN-01,EA,72,12,0,3,0,0,81,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-db54e8ec9ca1fba5,2026-06-30,2026-06,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-HCM-03,EA,229,0,0,0,0,0,229,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-fb5b7d0a16874fe6,2026-06-30,2026-06,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-HN-01,EA,215,36,0,4,0,0,247,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-7ef972e56da24cb2,2026-06-30,2026-06,FN-AEDFD9,Panasonic,Quạt,Sony,WH-DN-01,EA,70,43,0,3,0,0,110,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-8ed82cd443e48137,2026-06-30,2026-06,FN-AEDFD9,Panasonic,Quạt,Sony,WH-HCM-01,EA,62,67,0,1,0,0,128,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-422e91955ce05f0e,2026-06-30,2026-06,FN-AEDFD9,Panasonic,Quạt,Sony,WH-HCM-02,EA,154,0,0,0,0,0,154,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-176df42e43f97073,2026-06-30,2026-06,FN-AEDFD9,Panasonic,Quạt,Sony,WH-HCM-03,EA,110,0,0,0,0,0,110,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-b0d41bfc1a1a23cf,2026-06-30,2026-06,FN-AEDFD9,Panasonic,Quạt,Sony,WH-HN-01,EA,161,36,0,2,0,0,195,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-45fc573b7d45e687,2026-06-30,2026-06,FN-B2666C,Panasonic,Quạt,Daikin,WH-CT-01,EA,133,54,0,3,0,0,184,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-3a76906eafe0d0f5,2026-06-30,2026-06,FN-B2666C,Panasonic,Quạt,Daikin,WH-DN-01,EA,118,0,0,0,0,0,118,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-f776140f33d66d2a,2026-06-30,2026-06,FN-B2666C,Panasonic,Quạt,Daikin,WH-HN-01,EA,248,50,0,2,0,0,296,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-55bebed2b8e0aeed,2026-06-30,2026-06,FN-B2666C,Panasonic,Quạt,Daikin,WH-HN-02,EA,115,0,0,0,0,0,115,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-790a292164427197,2026-06-30,2026-06,FN-BA3069,Senko,Quạt,Sunhouse,WH-CT-01,EA,249,0,0,0,0,0,249,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-960ecfa0d4e377a1,2026-06-30,2026-06,FN-BA3069,Senko,Quạt,Sunhouse,WH-HN-01,EA,210,0,0,0,0,0,210,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-01fbc28885fe17ae,2026-06-30,2026-06,FN-BA3069,Senko,Quạt,Sunhouse,WH-HN-02,EA,119,0,0,0,0,0,119,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-3260f1900223d52d,2026-06-30,2026-06,FN-C25C4D,Senko,Quạt,Asia,WH-BD-01,EA,190,57,0,2,0,0,245,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-55ece6023cb29997,2026-06-30,2026-06,FN-C25C4D,Senko,Quạt,Asia,WH-HCM-01,EA,209,57,0,1,0,0,265,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-ec947f35d54ee261,2026-06-30,2026-06,FN-C25C4D,Senko,Quạt,Asia,WH-HCM-02,EA,187,46,0,3,0,0,230,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-af815634557f744a,2026-06-30,2026-06,FN-C25C4D,Senko,Quạt,Asia,WH-HCM-03,EA,189,15,0,2,0,0,202,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-8b1d918c420f36cc,2026-06-30,2026-06,FN-C25C4D,Senko,Quạt,Asia,WH-HN-01,EA,119,0,0,0,0,0,119,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-fce8fafee22e6a41,2026-06-30,2026-06,FN-C43CC3,Senko,Quạt,Electrolux,WH-BD-01,EA,85,22,0,1,0,0,106,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-93aebd54558aaaf0,2026-06-30,2026-06,FN-C43CC3,Senko,Quạt,Electrolux,WH-HCM-01,EA,53,52,0,2,0,0,103,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-932c141669c0de64,2026-06-30,2026-06,FN-C43CC3,Senko,Quạt,Electrolux,WH-HCM-03,EA,171,12,0,1,0,0,182,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-276ef6a0fad2d491,2026-06-30,2026-06,FN-C43CC3,Senko,Quạt,Electrolux,WH-HN-02,EA,78,32,0,2,0,0,108,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-2edd5be1715976da,2026-06-30,2026-06,FN-C79946,Senko,Quạt,Daikin,WH-BD-01,EA,101,46,0,3,0,0,144,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-bb37ff2a9a2ab208,2026-06-30,2026-06,FN-C79946,Senko,Quạt,Daikin,WH-DN-01,EA,220,0,0,0,0,0,220,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-24bfb68b9dff1a04,2026-06-30,2026-06,FN-C79946,Senko,Quạt,Daikin,WH-HCM-02,EA,81,34,0,2,0,0,113,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-5ff47e921b1835bd,2026-06-30,2026-06,FN-C896F9,Panasonic,Quạt,Casper,WH-HCM-01,EA,120,39,0,1,0,0,158,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-460c5373bd161a79,2026-06-30,2026-06,FN-C896F9,Panasonic,Quạt,Casper,WH-HCM-03,EA,211,0,0,0,0,0,211,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-049ab8e9850ddb55,2026-06-30,2026-06,FN-D8D699,Asia,Quạt,Sunhouse,WH-BD-01,EA,168,12,0,1,0,0,179,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-7f5f08c152e74348,2026-06-30,2026-06,FN-D8D699,Asia,Quạt,Sunhouse,WH-CT-01,EA,152,11,0,1,0,0,162,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-a33b33ee0d3efb12,2026-06-30,2026-06,FN-D8D699,Asia,Quạt,Sunhouse,WH-HN-02,EA,155,0,0,0,0,0,155,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-4bb59d1c97135731,2026-06-30,2026-06,FN-E03923,Asia,Quạt,Samsung,WH-HCM-02,EA,143,0,0,0,0,0,143,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-0926dc4d92939dba,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-CT-01,EA,103,0,0,0,0,0,103,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-f6d4cac3e75b68a1,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-DN-01,EA,80,13,0,1,0,0,92,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-5c377f6498c7012f,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HCM-01,EA,258,0,0,0,0,0,258,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-4456e77beae21332,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HCM-02,EA,240,0,0,0,0,0,240,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-b7ede6e428727bc7,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HCM-03,EA,148,31,0,3,0,0,176,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-4ffecb5cbf9ffa36,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HN-01,EA,247,0,0,0,0,0,247,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-45d7defc9ba61b62,2026-06-30,2026-06,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HN-02,EA,73,29,0,1,0,0,101,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-3c0c9e95c5a3abae,2026-06-30,2026-06,FN-E6A9CC,Panasonic,Quạt,Asia,WH-CT-01,EA,107,47,0,6,0,0,148,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-d697c7c823d1f739,2026-06-30,2026-06,FN-E6A9CC,Panasonic,Quạt,Asia,WH-DN-01,EA,173,56,0,3,0,0,226,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-488fdf7036d8fe06,2026-06-30,2026-06,FN-E6A9CC,Panasonic,Quạt,Asia,WH-HCM-01,EA,181,0,0,0,0,0,181,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-90a705638cce2779,2026-06-30,2026-06,FN-EEAA84,Asia,Quạt,Toshiba,WH-BD-01,EA,139,0,0,0,0,0,139,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-2cc662ffc189f9d9,2026-06-30,2026-06,FN-EEAA84,Asia,Quạt,Toshiba,WH-HCM-03,EA,84,60,0,3,0,0,141,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-cc8f389f82e2fee2,2026-06-30,2026-06,FN-EEAA84,Asia,Quạt,Toshiba,WH-HN-02,EA,68,20,0,2,0,0,86,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-0b5312e19a115641,2026-06-30,2026-06,FN-FB4782,Panasonic,Quạt,Electrolux,WH-CT-01,EA,168,0,0,0,0,0,168,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-abc34ce4d88c9a9e,2026-06-30,2026-06,FN-FB4782,Panasonic,Quạt,Electrolux,WH-DN-01,EA,185,0,0,0,0,0,185,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-814452fc6c044544,2026-06-30,2026-06,FN-FB4782,Panasonic,Quạt,Electrolux,WH-HCM-02,EA,69,55,0,1,0,0,123,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-1d451a2a22d8eb66,2026-06-30,2026-06,FN-FB4782,Panasonic,Quạt,Electrolux,WH-HCM-03,EA,103,0,0,0,0,0,103,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-5ef35a1e87545867,2026-06-30,2026-06,FN-FC4665,Asia,Quạt,Electrolux,WH-BD-01,EA,96,0,0,0,0,0,96,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-66aff7c3afea9333,2026-06-30,2026-06,FN-FC4665,Asia,Quạt,Electrolux,WH-CT-01,EA,166,0,0,0,0,0,166,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-77b20557739060c9,2026-06-30,2026-06,FN-FC4665,Asia,Quạt,Electrolux,WH-HCM-01,EA,147,0,0,0,0,0,147,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-79859493755d617a,2026-06-30,2026-06,FN-FC4665,Asia,Quạt,Electrolux,WH-HCM-02,EA,217,0,0,0,0,0,217,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-bc7a19cc20ca3fa7,2026-06-30,2026-06,FN-FC4665,Asia,Quạt,Electrolux,WH-HCM-03,EA,177,65,0,2,0,0,240,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-339b6a447cdcacd9,2026-06-30,2026-06,FN-FC5CB1,Asia,Quạt,Asia,WH-HCM-02,EA,80,70,0,3,0,0,147,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-d1795a68892ebd90,2026-06-30,2026-06,FN-FC5CB1,Asia,Quạt,Asia,WH-HN-01,EA,190,39,0,1,0,0,228,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-888df0b9d9bd934d,2026-06-30,2026-06,FN-FC5CB1,Asia,Quạt,Asia,WH-HN-02,EA,94,0,0,0,0,0,94,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-b0d17cb2934fd179,2026-06-30,2026-06,FN-FD271D,Senko,Quạt,Mitsubishi,WH-BD-01,EA,176,45,0,7,0,0,214,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-045ee882db161622,2026-06-30,2026-06,FN-FD271D,Senko,Quạt,Mitsubishi,WH-HCM-01,EA,199,15,0,3,0,0,211,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-9af92dffe7e2f1ca,2026-06-30,2026-06,FN-FE30E7,Panasonic,Quạt,Senko,WH-HCM-02,EA,126,0,0,0,0,0,126,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-241f97647f5cca61,2026-06-30,2026-06,FN-FE30E7,Panasonic,Quạt,Senko,WH-HCM-03,EA,192,0,0,0,0,0,192,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-d5493b08a955a121,2026-06-30,2026-06,FN-FF4EE8,Panasonic,Quạt,Sunhouse,WH-CT-01,EA,109,34,0,1,0,0,142,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-b2acb39e7ec7b92d,2026-06-30,2026-06,FN-FF4EE8,Panasonic,Quạt,Sunhouse,WH-DN-01,EA,224,22,0,2,0,0,244,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-67935baa2c9350e8,2026-06-30,2026-06,FN-FF4EE8,Panasonic,Quạt,Sunhouse,WH-HCM-01,EA,259,0,0,0,0,0,259,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-94fbd4560ed006ef,2026-06-30,2026-06,FN-FF4EE8,Panasonic,Quạt,Sunhouse,WH-HCM-02,EA,205,0,0,0,0,0,205,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-d86e39d8bac110b8,2026-06-30,2026-06,FN-FF4EE8,Panasonic,Quạt,Sunhouse,WH-HCM-03,EA,142,48,0,3,0,0,187,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-fab415f9be7abbe8,2026-06-30,2026-06,FN-FF4EE8,Panasonic,Quạt,Sunhouse,WH-HN-02,EA,106,42,0,3,0,0,145,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-48953fac35a8458b,2026-06-30,2026-06,KT-01C6B2,Kangaroo,Ấm siêu tốc,Electrolux,WH-BD-01,EA,206,53,0,2,0,0,257,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-a68e4fa65bef6dcd,2026-06-30,2026-06,KT-01C6B2,Kangaroo,Ấm siêu tốc,Electrolux,WH-HCM-03,EA,117,0,0,0,0,0,117,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-06-208c75d6423e17aa,2026-06-30,2026-06,KT-01C6B2,Kangaroo,Ấm siêu tốc,Electrolux,WH-HN-02,EA,63,69,0,2,0,0,130,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
