ScenarioID,LegalEntityID,MovementID,MovementType,PostingDate,ReportingPeriod,ItemID,Product,Category,Brand,WarehouseID,UOM,QuantityDelta,SourceOrderID,SourceShipmentID,AnchorSalesPath,AnchorSalesSHA256,AnchorSalesRowNumber,AnchorLogisticsPath,AnchorLogisticsSHA256,AnchorLogisticsRowNumber,ProvenanceRole,EvidenceType,GenerationPolicyVersion
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-42d37bbf1a970614,purchase_receipt,2026-05-05,2026-05,KT-8BE75F,Kangaroo,Ấm siêu tốc,Samsung,WH-HN-02,EA,44,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-773ef53e152f23d1,purchase_receipt,2026-05-05,2026-05,KT-9065A4,Philips,Ấm siêu tốc,Mitsubishi,WH-HCM-01,EA,57,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-2f95abad7791f25b,purchase_receipt,2026-05-05,2026-05,KT-9065A4,Philips,Ấm siêu tốc,Mitsubishi,WH-HCM-02,EA,61,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a270e4ddd4889d5f,purchase_receipt,2026-05-05,2026-05,KT-9065A4,Philips,Ấm siêu tốc,Mitsubishi,WH-HCM-03,EA,28,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-5b7449cafeadff66,purchase_receipt,2026-05-05,2026-05,KT-912978,Sunhouse,Ấm siêu tốc,Philips,WH-BD-01,EA,25,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-510c37b9e2f2de2c,purchase_receipt,2026-05-05,2026-05,KT-912978,Sunhouse,Ấm siêu tốc,Philips,WH-HN-01,EA,59,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-7e66fbcd3d8fa4e6,purchase_receipt,2026-05-05,2026-05,KT-925318,Philips,Ấm siêu tốc,Toshiba,WH-BD-01,EA,49,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-52c50126428451d1,purchase_receipt,2026-05-05,2026-05,KT-925318,Philips,Ấm siêu tốc,Toshiba,WH-DN-01,EA,61,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-7a4d54e26d60b554,purchase_receipt,2026-05-05,2026-05,KT-925318,Philips,Ấm siêu tốc,Toshiba,WH-HCM-03,EA,12,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-0d293f5c2360c19a,purchase_receipt,2026-05-05,2026-05,KT-930F94,Philips,Ấm siêu tốc,Sony,WH-DN-01,EA,60,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-696a12b78424157c,purchase_receipt,2026-05-05,2026-05,KT-930F94,Philips,Ấm siêu tốc,Sony,WH-HCM-02,EA,12,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-389182002e0383e9,purchase_receipt,2026-05-05,2026-05,KT-988AF8,Kangaroo,Ấm siêu tốc,Senko,WH-HN-02,EA,25,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-c1ab702321fb0ec4,purchase_receipt,2026-05-05,2026-05,KT-9BE99C,Philips,Ấm siêu tốc,Panasonic,WH-HCM-01,EA,35,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-0c4db4a6c034e38a,purchase_receipt,2026-05-05,2026-05,KT-9BE99C,Philips,Ấm siêu tốc,Panasonic,WH-HCM-02,EA,38,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-1182bfebcf27f6c4,purchase_receipt,2026-05-05,2026-05,KT-A1D1DD,Sunhouse,Ấm siêu tốc,Senko,WH-CT-01,EA,31,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-2c3f32ef2c18090e,purchase_receipt,2026-05-05,2026-05,KT-A1FEF1,Sunhouse,Ấm siêu tốc,Xiaomi,WH-BD-01,EA,21,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-1da9cf5d01086279,purchase_receipt,2026-05-05,2026-05,KT-A5DE2B,Philips,Ấm siêu tốc,Senko,WH-HCM-03,EA,38,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-43b068cb1ee7697e,purchase_receipt,2026-05-05,2026-05,KT-A97869,Sunhouse,Ấm siêu tốc,LG,WH-HN-01,EA,25,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a030b7bf1c5b6651,purchase_receipt,2026-05-05,2026-05,KT-A97869,Sunhouse,Ấm siêu tốc,LG,WH-HN-02,EA,28,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-2e4ad334972e83c0,purchase_receipt,2026-05-05,2026-05,KT-B5A58C,Philips,Ấm siêu tốc,Casper,WH-HCM-01,EA,57,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-1f3433eec513233d,purchase_receipt,2026-05-05,2026-05,KT-BD9201,Kangaroo,Ấm siêu tốc,Aqua,WH-CT-01,EA,13,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-0b7c897f85d519b2,purchase_receipt,2026-05-05,2026-05,KT-BD9201,Kangaroo,Ấm siêu tốc,Aqua,WH-HCM-02,EA,58,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-08db73086c063433,purchase_receipt,2026-05-05,2026-05,KT-BD9201,Kangaroo,Ấm siêu tốc,Aqua,WH-HN-01,EA,62,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-3622d1183bb76d47,purchase_receipt,2026-05-05,2026-05,KT-C02AC0,Kangaroo,Ấm siêu tốc,Asia,WH-BD-01,EA,14,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-1c1cc69287b4a5f9,purchase_receipt,2026-05-05,2026-05,KT-C02AC0,Kangaroo,Ấm siêu tốc,Asia,WH-DN-01,EA,52,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-b4868d87d85cab96,purchase_receipt,2026-05-05,2026-05,KT-C02AC0,Kangaroo,Ấm siêu tốc,Asia,WH-HN-02,EA,10,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-f5e7e70baa8b4575,purchase_receipt,2026-05-05,2026-05,KT-C76795,Philips,Ấm siêu tốc,Aqua,WH-DN-01,EA,24,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-6c2dd5b7ba8f7071,purchase_receipt,2026-05-05,2026-05,KT-C76795,Philips,Ấm siêu tốc,Aqua,WH-HCM-01,EA,14,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-994247d3f3448151,purchase_receipt,2026-05-05,2026-05,KT-C76795,Philips,Ấm siêu tốc,Aqua,WH-HN-01,EA,21,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-cbff21de1058990e,purchase_receipt,2026-05-05,2026-05,KT-D30F74,Kangaroo,Ấm siêu tốc,Casper,WH-BD-01,EA,51,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a9e03e39ce9e07d0,purchase_receipt,2026-05-05,2026-05,KT-DB0B2F,Sunhouse,Ấm siêu tốc,Mitsubishi,WH-BD-01,EA,10,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-265fd89d9cf6c05b,purchase_receipt,2026-05-05,2026-05,KT-DB0B2F,Sunhouse,Ấm siêu tốc,Mitsubishi,WH-HCM-01,EA,43,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-3883758aacf63f4f,purchase_receipt,2026-05-05,2026-05,KT-DB0B2F,Sunhouse,Ấm siêu tốc,Mitsubishi,WH-HCM-03,EA,39,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-5cacaf42f4d4187c,purchase_receipt,2026-05-05,2026-05,KT-E61198,Philips,Ấm siêu tốc,Daikin,WH-CT-01,EA,67,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-560e91b2b351765a,purchase_receipt,2026-05-05,2026-05,KT-E95C23,Philips,Ấm siêu tốc,Sunhouse,WH-HCM-01,EA,10,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a69292688902afef,purchase_receipt,2026-05-05,2026-05,KT-E95C23,Philips,Ấm siêu tốc,Sunhouse,WH-HCM-03,EA,69,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-294120b0b20e3f44,purchase_receipt,2026-05-05,2026-05,KT-E95C23,Philips,Ấm siêu tốc,Sunhouse,WH-HN-02,EA,40,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-438774bf6ca0462c,purchase_receipt,2026-05-05,2026-05,KT-EFA122,Sunhouse,Ấm siêu tốc,Daikin,WH-BD-01,EA,61,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-5b07366166b36a58,purchase_receipt,2026-05-05,2026-05,KT-EFA122,Sunhouse,Ấm siêu tốc,Daikin,WH-DN-01,EA,10,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-df8c7bc80534e85e,purchase_receipt,2026-05-05,2026-05,KT-EFA122,Sunhouse,Ấm siêu tốc,Daikin,WH-HCM-01,EA,20,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-b5976c3544058143,purchase_receipt,2026-05-05,2026-05,KT-EFA122,Sunhouse,Ấm siêu tốc,Daikin,WH-HCM-03,EA,50,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-dbf8c19ca4bf99bf,purchase_receipt,2026-05-05,2026-05,KT-F72092,Sunhouse,Ấm siêu tốc,Casper,WH-CT-01,EA,30,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-fd899524ceb94e67,purchase_receipt,2026-05-05,2026-05,KT-F72092,Sunhouse,Ấm siêu tốc,Casper,WH-DN-01,EA,49,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-9a777c32c8ce5717,purchase_receipt,2026-05-05,2026-05,KT-F760AD,Philips,Ấm siêu tốc,LG,WH-BD-01,EA,60,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-671d70fbec5787bc,purchase_receipt,2026-05-05,2026-05,KT-F760AD,Philips,Ấm siêu tốc,LG,WH-CT-01,EA,69,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-e1200414074d1890,purchase_receipt,2026-05-05,2026-05,KT-F760AD,Philips,Ấm siêu tốc,LG,WH-DN-01,EA,52,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-7f000b7bb58ed01f,purchase_receipt,2026-05-05,2026-05,KT-F760AD,Philips,Ấm siêu tốc,LG,WH-HN-01,EA,37,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-b4a3f6f63b89c510,purchase_receipt,2026-05-05,2026-05,KT-F7FE04,Kangaroo,Ấm siêu tốc,Sony,WH-HCM-01,EA,43,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-9af3859ef1b4750e,purchase_receipt,2026-05-05,2026-05,KT-F7FE04,Kangaroo,Ấm siêu tốc,Sony,WH-HN-01,EA,32,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-d5561ee653c2038c,purchase_receipt,2026-05-05,2026-05,KT-F7FE04,Kangaroo,Ấm siêu tốc,Sony,WH-HN-02,EA,12,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-fad9008378eba405,purchase_receipt,2026-05-05,2026-05,MW-0108FD,Sharp 20L,Lò vi sóng,Senko,WH-CT-01,EA,53,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-8349fa99e81cf4c3,purchase_receipt,2026-05-05,2026-05,MW-03CA06,Electrolux 23L,Lò vi sóng,Aqua,WH-HCM-01,EA,23,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-009aba3b9570638b,purchase_receipt,2026-05-05,2026-05,MW-03CA06,Electrolux 23L,Lò vi sóng,Aqua,WH-HCM-02,EA,46,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-51b3eedb5b0027d8,purchase_receipt,2026-05-05,2026-05,MW-03CA06,Electrolux 23L,Lò vi sóng,Aqua,WH-HN-01,EA,31,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-b93953cf80bee509,purchase_receipt,2026-05-05,2026-05,MW-062948,Sharp 20L,Lò vi sóng,Cuckoo,WH-HCM-02,EA,61,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-d32ce0ba24090990,purchase_receipt,2026-05-05,2026-05,MW-1E7D48,Sharp 20L,Lò vi sóng,Xiaomi,WH-DN-01,EA,62,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-ff1b98ea398ca906,purchase_receipt,2026-05-05,2026-05,MW-1E7D48,Sharp 20L,Lò vi sóng,Xiaomi,WH-HCM-01,EA,56,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a337fa65bfc0bd30,purchase_receipt,2026-05-05,2026-05,MW-1E7D48,Sharp 20L,Lò vi sóng,Xiaomi,WH-HN-01,EA,58,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-938b2700490d75fc,purchase_receipt,2026-05-05,2026-05,MW-2091D9,Electrolux 23L,Lò vi sóng,Sharp,WH-HCM-03,EA,59,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-d93b599388fe6910,purchase_receipt,2026-05-05,2026-05,MW-21A949,Panasonic 25L,Lò vi sóng,Cuckoo,WH-CT-01,EA,10,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-f556701e864f2b27,purchase_receipt,2026-05-05,2026-05,MW-21A949,Panasonic 25L,Lò vi sóng,Cuckoo,WH-HN-01,EA,52,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-81891e04dc56345c,purchase_receipt,2026-05-05,2026-05,MW-21A949,Panasonic 25L,Lò vi sóng,Cuckoo,WH-HN-02,EA,27,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-6f2e64aa371849a4,purchase_receipt,2026-05-05,2026-05,MW-2666B6,Panasonic 25L,Lò vi sóng,Mitsubishi,WH-BD-01,EA,57,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-2015b2f949e95c5e,purchase_receipt,2026-05-05,2026-05,MW-2666B6,Panasonic 25L,Lò vi sóng,Mitsubishi,WH-HCM-01,EA,34,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-9f82a4ccf52f26ef,purchase_receipt,2026-05-05,2026-05,MW-278BC7,Electrolux 23L,Lò vi sóng,Mitsubishi,WH-HCM-02,EA,14,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-b8198bf3684dc5b1,purchase_receipt,2026-05-05,2026-05,MW-278BC7,Electrolux 23L,Lò vi sóng,Mitsubishi,WH-HCM-03,EA,13,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-c7ee07e4835d6199,purchase_receipt,2026-05-05,2026-05,MW-278BC7,Electrolux 23L,Lò vi sóng,Mitsubishi,WH-HN-01,EA,15,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-50000823e8fe1c61,purchase_receipt,2026-05-05,2026-05,MW-2896A4,Sharp 20L,Lò vi sóng,Panasonic,WH-DN-01,EA,24,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-eba67df02042af86,purchase_receipt,2026-05-05,2026-05,MW-33B2FE,Electrolux 23L,Lò vi sóng,Samsung,WH-HCM-03,EA,41,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-ebbf6f13dc4b2d60,purchase_receipt,2026-05-05,2026-05,MW-397FED,Electrolux 23L,Lò vi sóng,Asia,WH-CT-01,EA,48,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-3d01ec0d9322cc4b,purchase_receipt,2026-05-05,2026-05,MW-3E4330,Sharp 20L,Lò vi sóng,Samsung,WH-BD-01,EA,66,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-f792edc2699ddf43,purchase_receipt,2026-05-05,2026-05,MW-3E4330,Sharp 20L,Lò vi sóng,Samsung,WH-HCM-01,EA,25,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-1fab5adacf4b8689,purchase_receipt,2026-05-05,2026-05,MW-3E4330,Sharp 20L,Lò vi sóng,Samsung,WH-HCM-02,EA,47,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a303e0f4f6846dc9,purchase_receipt,2026-05-05,2026-05,MW-3E4330,Sharp 20L,Lò vi sóng,Samsung,WH-HCM-03,EA,69,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a722cc1952e6ca67,purchase_receipt,2026-05-05,2026-05,MW-42D56C,Electrolux 23L,Lò vi sóng,Sony,WH-HCM-02,EA,16,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-b2df6ae624ebfe2e,purchase_receipt,2026-05-05,2026-05,MW-42D56C,Electrolux 23L,Lò vi sóng,Sony,WH-HN-01,EA,51,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-9a4c766f6b5db3da,purchase_receipt,2026-05-05,2026-05,MW-42D56C,Electrolux 23L,Lò vi sóng,Sony,WH-HN-02,EA,52,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-ed1dd0acfb7d22ac,purchase_receipt,2026-05-05,2026-05,MW-4DBCB2,Sharp 20L,Lò vi sóng,Daikin,WH-BD-01,EA,24,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-a512a8a60ec7b661,purchase_receipt,2026-05-05,2026-05,MW-4DBCB2,Sharp 20L,Lò vi sóng,Daikin,WH-CT-01,EA,39,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,RCPT-2026-05-ba6a54211cd93e0e,purchase_receipt,2026-05-05,2026-05,MW-4DBCB2,Sharp 20L,Lò vi sóng,Daikin,WH-DN-01,EA,21,,,,,,,,,scenario_generated_replenishment,authentic_anchored_semi_synthetic_evidence,1.0.0
