ScenarioID,LegalEntityID,MovementID,MovementType,PostingDate,ReportingPeriod,ItemID,Product,Category,Brand,WarehouseID,UOM,QuantityDelta,SourceOrderID,SourceShipmentID,AnchorSalesPath,AnchorSalesSHA256,AnchorSalesRowNumber,AnchorLogisticsPath,AnchorLogisticsSHA256,AnchorLogisticsRowNumber,ProvenanceRole,EvidenceType,GenerationPolicyVersion
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-3d77658f9fa710a3,opening_balance,2026-06-01,2026-06,VC-933DDD,Philips FC,Máy hút bụi,Sharp,WH-HN-01,EA,140,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-895b0df3ac5c78f8,opening_balance,2026-06-01,2026-06,VC-933DDD,Philips FC,Máy hút bụi,Sharp,WH-HN-02,EA,183,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-8c12bb7c2497e159,opening_balance,2026-06-01,2026-06,VC-96423F,Dyson V8,Máy hút bụi,Xiaomi,WH-BD-01,EA,119,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-2cee19e5400c5378,opening_balance,2026-06-01,2026-06,VC-96423F,Dyson V8,Máy hút bụi,Xiaomi,WH-DN-01,EA,227,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-20aa29a03c801059,opening_balance,2026-06-01,2026-06,VC-96423F,Dyson V8,Máy hút bụi,Xiaomi,WH-HCM-02,EA,171,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-12a462ecd9a54209,opening_balance,2026-06-01,2026-06,VC-96423F,Dyson V8,Máy hút bụi,Xiaomi,WH-HN-01,EA,182,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-ab39421088f79f3f,opening_balance,2026-06-01,2026-06,VC-96423F,Dyson V8,Máy hút bụi,Xiaomi,WH-HN-02,EA,177,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-b296203b4bd6fce9,opening_balance,2026-06-01,2026-06,VC-98037D,Dyson V8,Máy hút bụi,Sunhouse,WH-CT-01,EA,222,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-7318713fd529fbd7,opening_balance,2026-06-01,2026-06,VC-98037D,Dyson V8,Máy hút bụi,Sunhouse,WH-DN-01,EA,239,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-02d3660520a64fc1,opening_balance,2026-06-01,2026-06,VC-98037D,Dyson V8,Máy hút bụi,Sunhouse,WH-HCM-02,EA,71,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-b74d48f984c07440,opening_balance,2026-06-01,2026-06,VC-98037D,Dyson V8,Máy hút bụi,Sunhouse,WH-HN-02,EA,194,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-cb4fe8d34f143a5d,opening_balance,2026-06-01,2026-06,VC-98D4CD,Xiaomi G10,Máy hút bụi,Cuckoo,WH-BD-01,EA,188,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-50b6cce10f903db3,opening_balance,2026-06-01,2026-06,VC-98D4CD,Xiaomi G10,Máy hút bụi,Cuckoo,WH-CT-01,EA,189,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-8ef31694181f19f0,opening_balance,2026-06-01,2026-06,VC-98D4CD,Xiaomi G10,Máy hút bụi,Cuckoo,WH-HCM-01,EA,173,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-5561f3a6eb844748,opening_balance,2026-06-01,2026-06,VC-98D4CD,Xiaomi G10,Máy hút bụi,Cuckoo,WH-HCM-02,EA,196,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-5a3484a0801f9777,opening_balance,2026-06-01,2026-06,VC-98D4CD,Xiaomi G10,Máy hút bụi,Cuckoo,WH-HCM-03,EA,175,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-7f115c6cdcde9d1c,opening_balance,2026-06-01,2026-06,VC-98D4CD,Xiaomi G10,Máy hút bụi,Cuckoo,WH-HN-02,EA,154,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-29c28681d717435c,opening_balance,2026-06-01,2026-06,VC-9C3BA7,Xiaomi G10,Máy hút bụi,Xiaomi,WH-BD-01,EA,184,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-3c2a98647e7588a0,opening_balance,2026-06-01,2026-06,VC-9C3BA7,Xiaomi G10,Máy hút bụi,Xiaomi,WH-DN-01,EA,213,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-b915be94204a3cc7,opening_balance,2026-06-01,2026-06,VC-9C3BA7,Xiaomi G10,Máy hút bụi,Xiaomi,WH-HN-01,EA,57,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-ab55e6d3772d30bb,opening_balance,2026-06-01,2026-06,VC-9C3BA7,Xiaomi G10,Máy hút bụi,Xiaomi,WH-HN-02,EA,232,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-bdb9c41f103a7f95,opening_balance,2026-06-01,2026-06,VC-A1C900,Philips FC,Máy hút bụi,Xiaomi,WH-BD-01,EA,151,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-72a51b00cf3ce91a,opening_balance,2026-06-01,2026-06,VC-A1C900,Philips FC,Máy hút bụi,Xiaomi,WH-HCM-01,EA,211,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-0a1a7e2aa656dacd,opening_balance,2026-06-01,2026-06,VC-A1C900,Philips FC,Máy hút bụi,Xiaomi,WH-HN-01,EA,195,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-7406e58ff61fde18,opening_balance,2026-06-01,2026-06,VC-A1C900,Philips FC,Máy hút bụi,Xiaomi,WH-HN-02,EA,189,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-63bd11070e01fa2d,opening_balance,2026-06-01,2026-06,VC-A4DECF,Dyson V8,Máy hút bụi,Mitsubishi,WH-BD-01,EA,162,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-c5b16badbe673663,opening_balance,2026-06-01,2026-06,VC-A4DECF,Dyson V8,Máy hút bụi,Mitsubishi,WH-CT-01,EA,175,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-e155182462a2df6f,opening_balance,2026-06-01,2026-06,VC-A4DECF,Dyson V8,Máy hút bụi,Mitsubishi,WH-DN-01,EA,141,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-1f074dd736c8e1df,opening_balance,2026-06-01,2026-06,VC-A4DECF,Dyson V8,Máy hút bụi,Mitsubishi,WH-HCM-01,EA,217,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-a61c257b8ab08d25,opening_balance,2026-06-01,2026-06,VC-A4DECF,Dyson V8,Máy hút bụi,Mitsubishi,WH-HN-01,EA,66,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-795a599c471000b2,opening_balance,2026-06-01,2026-06,VC-A4DECF,Dyson V8,Máy hút bụi,Mitsubishi,WH-HN-02,EA,105,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-b425d5fd90af7229,opening_balance,2026-06-01,2026-06,VC-A60FBD,Philips FC,Máy hút bụi,Asia,WH-BD-01,EA,91,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-a7ddd07ad786e055,opening_balance,2026-06-01,2026-06,VC-A60FBD,Philips FC,Máy hút bụi,Asia,WH-DN-01,EA,62,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-ec87cad43147d84d,opening_balance,2026-06-01,2026-06,VC-A60FBD,Philips FC,Máy hút bụi,Asia,WH-HCM-02,EA,60,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-1c3cb1a0dd4f9724,opening_balance,2026-06-01,2026-06,VC-AA028D,Xiaomi G10,Máy hút bụi,Daikin,WH-CT-01,EA,159,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-3b4bec15ce8e357f,opening_balance,2026-06-01,2026-06,VC-AA028D,Xiaomi G10,Máy hút bụi,Daikin,WH-DN-01,EA,120,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-00158a23e8b79025,opening_balance,2026-06-01,2026-06,VC-AA028D,Xiaomi G10,Máy hút bụi,Daikin,WH-HCM-01,EA,173,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-17e4bd93cf2c51fe,opening_balance,2026-06-01,2026-06,VC-AA028D,Xiaomi G10,Máy hút bụi,Daikin,WH-HCM-03,EA,63,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-2e0678a719453d0b,opening_balance,2026-06-01,2026-06,VC-AA028D,Xiaomi G10,Máy hút bụi,Daikin,WH-HN-02,EA,116,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-569082649a970944,opening_balance,2026-06-01,2026-06,VC-B567E6,Philips FC,Máy hút bụi,Cuckoo,WH-BD-01,EA,127,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-d14827003d3e4130,opening_balance,2026-06-01,2026-06,VC-B567E6,Philips FC,Máy hút bụi,Cuckoo,WH-CT-01,EA,209,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-3fd87a542434919a,opening_balance,2026-06-01,2026-06,VC-B567E6,Philips FC,Máy hút bụi,Cuckoo,WH-DN-01,EA,158,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-d080f3c2851a86b6,opening_balance,2026-06-01,2026-06,VC-B567E6,Philips FC,Máy hút bụi,Cuckoo,WH-HCM-03,EA,123,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-428fb73e024a7ea9,opening_balance,2026-06-01,2026-06,VC-B711CC,Xiaomi G10,Máy hút bụi,Panasonic,WH-BD-01,EA,174,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-5957825a32a4dfdd,opening_balance,2026-06-01,2026-06,VC-B711CC,Xiaomi G10,Máy hút bụi,Panasonic,WH-CT-01,EA,255,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-28a118ef7906b077,opening_balance,2026-06-01,2026-06,VC-B711CC,Xiaomi G10,Máy hút bụi,Panasonic,WH-HCM-01,EA,82,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-1208dead679ea88c,opening_balance,2026-06-01,2026-06,VC-B711CC,Xiaomi G10,Máy hút bụi,Panasonic,WH-HCM-02,EA,177,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-ffd76386c5f785cd,opening_balance,2026-06-01,2026-06,VC-B711CC,Xiaomi G10,Máy hút bụi,Panasonic,WH-HCM-03,EA,99,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-91062c6a7b1b2900,opening_balance,2026-06-01,2026-06,VC-BEE8C8,Xiaomi G10,Máy hút bụi,Asia,WH-BD-01,EA,132,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-46244194bf45000c,opening_balance,2026-06-01,2026-06,VC-BEE8C8,Xiaomi G10,Máy hút bụi,Asia,WH-CT-01,EA,131,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-db951ebaed9c373a,opening_balance,2026-06-01,2026-06,VC-BEE8C8,Xiaomi G10,Máy hút bụi,Asia,WH-HCM-01,EA,113,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-e7cd71cee4aa2d8f,opening_balance,2026-06-01,2026-06,VC-BEE8C8,Xiaomi G10,Máy hút bụi,Asia,WH-HCM-02,EA,87,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-2b0d49942a90ee53,opening_balance,2026-06-01,2026-06,VC-BEE8C8,Xiaomi G10,Máy hút bụi,Asia,WH-HN-01,EA,166,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-709c1f5511c766df,opening_balance,2026-06-01,2026-06,VC-C98E79,Dyson V8,Máy hút bụi,LG,WH-HCM-01,EA,159,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-757276a9894aa922,opening_balance,2026-06-01,2026-06,VC-C98E79,Dyson V8,Máy hút bụi,LG,WH-HCM-02,EA,137,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-4662f7bacad15c09,opening_balance,2026-06-01,2026-06,VC-C98E79,Dyson V8,Máy hút bụi,LG,WH-HCM-03,EA,153,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-4a81900269edabbf,opening_balance,2026-06-01,2026-06,VC-CF166B,Philips FC,Máy hút bụi,Senko,WH-BD-01,EA,195,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-13deb8196208cbad,opening_balance,2026-06-01,2026-06,VC-CF166B,Philips FC,Máy hút bụi,Senko,WH-CT-01,EA,155,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-c03ebd806f8c6104,opening_balance,2026-06-01,2026-06,VC-CF166B,Philips FC,Máy hút bụi,Senko,WH-HN-02,EA,169,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-eddcc89a7a6aa56e,opening_balance,2026-06-01,2026-06,VC-D4F050,Xiaomi G10,Máy hút bụi,Samsung,WH-BD-01,EA,266,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-c640b1dc4f251670,opening_balance,2026-06-01,2026-06,VC-D4F050,Xiaomi G10,Máy hút bụi,Samsung,WH-CT-01,EA,204,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-8ca08b1aed6f30db,opening_balance,2026-06-01,2026-06,VC-D4F050,Xiaomi G10,Máy hút bụi,Samsung,WH-HCM-02,EA,140,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-26e867ea21b403e2,opening_balance,2026-06-01,2026-06,VC-D4F050,Xiaomi G10,Máy hút bụi,Samsung,WH-HN-01,EA,114,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-6256dccee4d31b61,opening_balance,2026-06-01,2026-06,VC-D4F050,Xiaomi G10,Máy hút bụi,Samsung,WH-HN-02,EA,181,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-40710506ecfe02b2,opening_balance,2026-06-01,2026-06,VC-D86280,Philips FC,Máy hút bụi,Mitsubishi,WH-DN-01,EA,179,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-f955ff82636a3a80,opening_balance,2026-06-01,2026-06,VC-D86280,Philips FC,Máy hút bụi,Mitsubishi,WH-HCM-01,EA,169,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-8d55aa5a84040054,opening_balance,2026-06-01,2026-06,VC-D86280,Philips FC,Máy hút bụi,Mitsubishi,WH-HCM-02,EA,82,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-92820dd2006c8ce0,opening_balance,2026-06-01,2026-06,VC-D86280,Philips FC,Máy hút bụi,Mitsubishi,WH-HCM-03,EA,85,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-2745089f5d60ff84,opening_balance,2026-06-01,2026-06,VC-D86280,Philips FC,Máy hút bụi,Mitsubishi,WH-HN-02,EA,133,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-3dda9a73d4d9ed0f,opening_balance,2026-06-01,2026-06,VC-D89B2B,Xiaomi G10,Máy hút bụi,LG,WH-BD-01,EA,55,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-db56b3bd06d82c25,opening_balance,2026-06-01,2026-06,VC-D89B2B,Xiaomi G10,Máy hút bụi,LG,WH-CT-01,EA,132,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-5dd30014c91c96a7,opening_balance,2026-06-01,2026-06,VC-D89B2B,Xiaomi G10,Máy hút bụi,LG,WH-DN-01,EA,88,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-ceeec02e6d6ba4c5,opening_balance,2026-06-01,2026-06,VC-D89B2B,Xiaomi G10,Máy hút bụi,LG,WH-HCM-01,EA,133,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-656132982f985db7,opening_balance,2026-06-01,2026-06,VC-D89B2B,Xiaomi G10,Máy hút bụi,LG,WH-HCM-02,EA,67,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-a0bfb607f85259c4,opening_balance,2026-06-01,2026-06,VC-DAE72D,Dyson V8,Máy hút bụi,Sharp,WH-CT-01,EA,197,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-6d96cf703511bc67,opening_balance,2026-06-01,2026-06,VC-DAE72D,Dyson V8,Máy hút bụi,Sharp,WH-DN-01,EA,193,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-cef8ac9503882b2a,opening_balance,2026-06-01,2026-06,VC-DAE72D,Dyson V8,Máy hút bụi,Sharp,WH-HCM-01,EA,185,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-3bf6f8f57badb95a,opening_balance,2026-06-01,2026-06,VC-DAE72D,Dyson V8,Máy hút bụi,Sharp,WH-HCM-03,EA,217,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-032590064881b898,opening_balance,2026-06-01,2026-06,VC-DAE72D,Dyson V8,Máy hút bụi,Sharp,WH-HN-01,EA,85,,,,,,,,,prior_snapshot_carry_forward,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,OPEN-2026-06-c6caf4e9b0e40769,opening_balance,2026-06-01,2026-06,VC-DD459E,Dyson V8,Máy hút bụi,Asia,WH-BD-01,EA,104,,,,,,,,,scenario_generated_opening,authentic_anchored_semi_synthetic_evidence,1.0.0
