ScenarioID,LegalEntityID,SnapshotID,AsOfDate,ReportingPeriod,ItemID,Product,Category,Brand,WarehouseID,UOM,OpeningQuantity,ReceivedQuantity,CustomerReturnQuantity,SoldQuantity,SupplierReturnQuantity,DamageAdjustmentQuantity,QuantityOnHand,SnapshotGrain,EvidenceType,GenerationPolicyVersion
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-c5312422c74a170d,2026-05-31,2026-05,FN-310542,Senko,Quạt,Casper,WH-HCM-03,EA,117,58,0,3,0,0,172,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-95859fe361ed9e20,2026-05-31,2026-05,FN-310542,Senko,Quạt,Casper,WH-HN-01,EA,100,65,0,1,0,0,164,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-422c9f1b3bebde10,2026-05-31,2026-05,FN-310542,Senko,Quạt,Casper,WH-HN-02,EA,79,32,0,2,0,0,109,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-3f357a1583f26156,2026-05-31,2026-05,FN-374368,Senko,Quạt,Panasonic,WH-CT-01,EA,169,48,0,1,0,0,216,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-0ff74e7903f4c891,2026-05-31,2026-05,FN-374368,Senko,Quạt,Panasonic,WH-DN-01,EA,132,13,0,3,0,0,142,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-77af37e7893e1b38,2026-05-31,2026-05,FN-374368,Senko,Quạt,Panasonic,WH-HCM-02,EA,105,64,0,6,0,0,163,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-7e9dd70ed5bc6e70,2026-05-31,2026-05,FN-374368,Senko,Quạt,Panasonic,WH-HCM-03,EA,185,48,0,1,0,0,232,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-80468a5d2f33c115,2026-05-31,2026-05,FN-3C43A6,Asia,Quạt,Philips,WH-BD-01,EA,184,18,0,1,0,0,201,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d72f7dcae89fbfea,2026-05-31,2026-05,FN-422F6A,Senko,Quạt,Sharp,WH-CT-01,EA,198,47,0,3,0,0,242,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-63a21a8c50768774,2026-05-31,2026-05,FN-422F6A,Senko,Quạt,Sharp,WH-DN-01,EA,180,42,0,1,0,0,221,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-9c3b6b42117b326a,2026-05-31,2026-05,FN-422F6A,Senko,Quạt,Sharp,WH-HCM-02,EA,56,23,0,1,0,0,78,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-87563c28f52344c0,2026-05-31,2026-05,FN-422F6A,Senko,Quạt,Sharp,WH-HN-02,EA,159,32,0,3,0,0,188,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d5b8736170c96dc7,2026-05-31,2026-05,FN-441B27,Senko,Quạt,Samsung,WH-HCM-01,EA,174,27,0,3,0,0,198,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b5bb854eff8606d7,2026-05-31,2026-05,FN-441B27,Senko,Quạt,Samsung,WH-HCM-03,EA,59,45,0,2,0,0,102,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e0f693a4c9dcd5bb,2026-05-31,2026-05,FN-441B27,Senko,Quạt,Samsung,WH-HN-01,EA,181,65,0,3,0,0,243,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6f35c01d6f8da643,2026-05-31,2026-05,FN-464655,Panasonic,Quạt,Toshiba,WH-CT-01,EA,144,38,0,3,0,0,179,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-9c92ade8b4597924,2026-05-31,2026-05,FN-47B1B0,Senko,Quạt,Toshiba,WH-BD-01,EA,155,63,0,1,0,0,217,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-69686d775acd7b48,2026-05-31,2026-05,FN-47B1B0,Senko,Quạt,Toshiba,WH-HCM-03,EA,96,37,0,2,0,0,131,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e0d9969e2fb8eedc,2026-05-31,2026-05,FN-47B1B0,Senko,Quạt,Toshiba,WH-HN-01,EA,120,35,0,3,0,0,152,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-81c3f2cae566cc21,2026-05-31,2026-05,FN-4806DD,Panasonic,Quạt,Mitsubishi,WH-CT-01,EA,108,49,0,3,0,0,154,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d9ba7eb4602bc273,2026-05-31,2026-05,FN-4806DD,Panasonic,Quạt,Mitsubishi,WH-DN-01,EA,100,11,0,1,0,0,110,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6fbd5d1725a598d8,2026-05-31,2026-05,FN-4806DD,Panasonic,Quạt,Mitsubishi,WH-HCM-02,EA,191,25,0,2,0,0,214,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-78083a8e7fbae9f8,2026-05-31,2026-05,FN-49B147,Panasonic,Quạt,LG,WH-HN-01,EA,61,21,0,2,0,0,80,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-7bc58e9d2412ac31,2026-05-31,2026-05,FN-5366D0,Senko,Quạt,Senko,WH-BD-01,EA,180,42,0,3,0,0,219,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-269d95e97e941b61,2026-05-31,2026-05,FN-5366D0,Senko,Quạt,Senko,WH-CT-01,EA,55,17,0,3,0,0,69,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-422625509c2ce842,2026-05-31,2026-05,FN-5366D0,Senko,Quạt,Senko,WH-HCM-01,EA,117,19,0,2,0,0,134,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-c27f876e137fc2f6,2026-05-31,2026-05,FN-5366D0,Senko,Quạt,Senko,WH-HCM-03,EA,75,59,0,3,0,0,131,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-ffd230b4f1f9c1cd,2026-05-31,2026-05,FN-5AA0F8,Senko,Quạt,Cuckoo,WH-BD-01,EA,144,30,0,1,0,0,173,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e093403f2339aa4b,2026-05-31,2026-05,FN-5AA0F8,Senko,Quạt,Cuckoo,WH-HCM-01,EA,174,52,0,3,0,0,223,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-fc2de45643b31ca3,2026-05-31,2026-05,FN-5AA0F8,Senko,Quạt,Cuckoo,WH-HCM-02,EA,125,49,0,5,0,0,169,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-97dcd3a2c5f4cf5f,2026-05-31,2026-05,FN-5D5A92,Asia,Quạt,Casper,WH-BD-01,EA,156,27,0,3,0,0,180,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-792fef2bb812a9ad,2026-05-31,2026-05,FN-5D5A92,Asia,Quạt,Casper,WH-HN-02,EA,101,28,0,1,0,0,128,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6a7a6bfe89b25d5b,2026-05-31,2026-05,FN-633F9D,Panasonic,Quạt,Cuckoo,WH-DN-01,EA,135,12,0,3,0,0,144,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-1c7d8466b1825aa2,2026-05-31,2026-05,FN-633F9D,Panasonic,Quạt,Cuckoo,WH-HN-02,EA,121,19,0,1,0,0,139,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-296dcb5814c53f0b,2026-05-31,2026-05,FN-63D039,Asia,Quạt,Mitsubishi,WH-BD-01,EA,165,19,0,1,0,0,183,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-670468733df5160a,2026-05-31,2026-05,FN-63D039,Asia,Quạt,Mitsubishi,WH-HCM-01,EA,144,32,0,2,0,0,174,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-3b7e332d84d60f29,2026-05-31,2026-05,FN-63D039,Asia,Quạt,Mitsubishi,WH-HN-01,EA,192,28,0,1,0,0,219,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-16cd75582e51a657,2026-05-31,2026-05,FN-66B168,Panasonic,Quạt,Philips,WH-HCM-01,EA,198,49,0,2,0,0,245,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-fa7d6fe59e5663e4,2026-05-31,2026-05,FN-6CD351,Panasonic,Quạt,Aqua,WH-DN-01,EA,179,26,0,3,0,0,202,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d958ff06290c9542,2026-05-31,2026-05,FN-6CD351,Panasonic,Quạt,Aqua,WH-HN-01,EA,161,12,0,2,0,0,171,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-538e248b4d81f177,2026-05-31,2026-05,FN-896DEA,Asia,Quạt,Senko,WH-BD-01,EA,79,48,0,3,0,0,124,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4fb63f0dbd3885f9,2026-05-31,2026-05,FN-896DEA,Asia,Quạt,Senko,WH-DN-01,EA,93,69,0,2,0,0,160,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d0c20ae764a2425b,2026-05-31,2026-05,FN-896DEA,Asia,Quạt,Senko,WH-HN-02,EA,104,68,0,3,0,0,169,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b16c4403c8a5ceb3,2026-05-31,2026-05,FN-985D6E,Panasonic,Quạt,Sharp,WH-HCM-01,EA,120,67,0,2,0,0,185,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-c85ec00bf2b67991,2026-05-31,2026-05,FN-985D6E,Panasonic,Quạt,Sharp,WH-HN-01,EA,164,22,0,1,0,0,185,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-ba0992d7bb9a689c,2026-05-31,2026-05,FN-A270E1,Asia,Quạt,Sony,WH-DN-01,EA,128,36,0,3,0,0,161,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-574593822556679e,2026-05-31,2026-05,FN-A270E1,Asia,Quạt,Sony,WH-HN-02,EA,166,31,0,2,0,0,195,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4e49eda34c3e21ed,2026-05-31,2026-05,FN-A2F97E,Senko,Quạt,Xiaomi,WH-CT-01,EA,120,43,0,3,0,0,160,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4a8b1e4343490678,2026-05-31,2026-05,FN-A2F97E,Senko,Quạt,Xiaomi,WH-HCM-03,EA,181,27,0,2,0,0,206,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-11e2e6f174b503db,2026-05-31,2026-05,FN-A2F97E,Senko,Quạt,Xiaomi,WH-HN-02,EA,118,25,0,3,0,0,140,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-20a9c2e33f95bc26,2026-05-31,2026-05,FN-A4A668,Asia,Quạt,Cuckoo,WH-DN-01,EA,163,35,0,2,0,0,196,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-cdf7df6245cab4f2,2026-05-31,2026-05,FN-A4A668,Asia,Quạt,Cuckoo,WH-HCM-02,EA,93,59,0,3,0,0,149,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-30ce74e451521bcc,2026-05-31,2026-05,FN-A4A668,Asia,Quạt,Cuckoo,WH-HCM-03,EA,161,36,0,3,0,0,194,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-03ee82c84cf391c5,2026-05-31,2026-05,FN-A4A668,Asia,Quạt,Cuckoo,WH-HN-02,EA,155,13,0,3,0,0,165,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-60e003cbf7bf4968,2026-05-31,2026-05,FN-A7C1D9,Asia,Quạt,LG,WH-DN-01,EA,131,64,0,2,0,0,193,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-718d945ef363b4d1,2026-05-31,2026-05,FN-A7C1D9,Asia,Quạt,LG,WH-HCM-01,EA,186,57,0,3,0,0,240,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d4e4ce7bf1d2da93,2026-05-31,2026-05,FN-A7C1D9,Asia,Quạt,LG,WH-HCM-02,EA,83,57,0,3,0,0,137,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-805b51ae3bd48eba,2026-05-31,2026-05,FN-A7C1D9,Asia,Quạt,LG,WH-HN-02,EA,189,27,0,1,0,0,215,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-af4d1333d407c7c2,2026-05-31,2026-05,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-BD-01,EA,84,58,0,2,0,0,140,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-db54e8ec9ca1fba5,2026-05-31,2026-05,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-HCM-03,EA,181,51,0,3,0,0,229,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-fb5b7d0a16874fe6,2026-05-31,2026-05,FN-AB0CC6,Asia,Quạt,Xiaomi,WH-HN-01,EA,156,60,0,1,0,0,215,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-422e91955ce05f0e,2026-05-31,2026-05,FN-AEDFD9,Panasonic,Quạt,Sony,WH-HCM-02,EA,131,24,0,1,0,0,154,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-176df42e43f97073,2026-05-31,2026-05,FN-AEDFD9,Panasonic,Quạt,Sony,WH-HCM-03,EA,70,41,0,1,0,0,110,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-3a76906eafe0d0f5,2026-05-31,2026-05,FN-B2666C,Panasonic,Quạt,Daikin,WH-DN-01,EA,57,63,0,2,0,0,118,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-f776140f33d66d2a,2026-05-31,2026-05,FN-B2666C,Panasonic,Quạt,Daikin,WH-HN-01,EA,190,62,0,4,0,0,248,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-55bebed2b8e0aeed,2026-05-31,2026-05,FN-B2666C,Panasonic,Quạt,Daikin,WH-HN-02,EA,65,53,0,3,0,0,115,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-790a292164427197,2026-05-31,2026-05,FN-BA3069,Senko,Quạt,Sunhouse,WH-CT-01,EA,200,51,0,2,0,0,249,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-960ecfa0d4e377a1,2026-05-31,2026-05,FN-BA3069,Senko,Quạt,Sunhouse,WH-HN-01,EA,191,22,0,3,0,0,210,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-01fbc28885fe17ae,2026-05-31,2026-05,FN-BA3069,Senko,Quạt,Sunhouse,WH-HN-02,EA,110,11,0,2,0,0,119,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-55ece6023cb29997,2026-05-31,2026-05,FN-C25C4D,Senko,Quạt,Asia,WH-HCM-01,EA,181,29,0,1,0,0,209,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-ec947f35d54ee261,2026-05-31,2026-05,FN-C25C4D,Senko,Quạt,Asia,WH-HCM-02,EA,156,32,0,1,0,0,187,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-8b1d918c420f36cc,2026-05-31,2026-05,FN-C25C4D,Senko,Quạt,Asia,WH-HN-01,EA,103,17,0,1,0,0,119,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-fce8fafee22e6a41,2026-05-31,2026-05,FN-C43CC3,Senko,Quạt,Electrolux,WH-BD-01,EA,66,22,0,3,0,0,85,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-bb37ff2a9a2ab208,2026-05-31,2026-05,FN-C79946,Senko,Quạt,Daikin,WH-DN-01,EA,203,22,0,5,0,0,220,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-460c5373bd161a79,2026-05-31,2026-05,FN-C896F9,Panasonic,Quạt,Casper,WH-HCM-03,EA,144,70,0,3,0,0,211,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-7f5f08c152e74348,2026-05-31,2026-05,FN-D8D699,Asia,Quạt,Sunhouse,WH-CT-01,EA,110,45,0,3,0,0,152,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-a33b33ee0d3efb12,2026-05-31,2026-05,FN-D8D699,Asia,Quạt,Sunhouse,WH-HN-02,EA,94,64,0,3,0,0,155,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4bb59d1c97135731,2026-05-31,2026-05,FN-E03923,Asia,Quạt,Samsung,WH-HCM-02,EA,100,46,0,3,0,0,143,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-0926dc4d92939dba,2026-05-31,2026-05,FN-E10178,Panasonic,Quạt,Xiaomi,WH-CT-01,EA,72,33,0,2,0,0,103,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-5c377f6498c7012f,2026-05-31,2026-05,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HCM-01,EA,194,66,0,2,0,0,258,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4456e77beae21332,2026-05-31,2026-05,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HCM-02,EA,194,49,0,3,0,0,240,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b7ede6e428727bc7,2026-05-31,2026-05,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HCM-03,EA,137,14,0,3,0,0,148,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4ffecb5cbf9ffa36,2026-05-31,2026-05,FN-E10178,Panasonic,Quạt,Xiaomi,WH-HN-01,EA,201,48,0,2,0,0,247,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
